F,0.4700,0.3650,0.1050,0.4205,0.1630,0.1035,0.1400
I,0.4150,0.3300,0.0900,0.3595,0.1700,0.0810,0.0900
I,0.4650,0.3700,0.1000,0.5055,0.2340,0.1100,0.1400
M,0.5950,0.5000,0.1650,1.0600,0.4020,0.2800,0.2750
I,0.5500,0.4150,0.1350,0.8095,0.2985,0.2015,0.2800
F,0.4750,0.3750,0.1250,0.5785,0.2775,0.0850,0.1550
I,0.5350,0.4100,0.1300,0.6075,0.2680,0.1225,0.1975
I,0.3650,0.2800,0.0900,0.1960,0.0865,0.0360,0.0605
I,0.4050,0.3050,0.1000,0.2710,0.0965,0.0610,0.0910
M,0.6350,0.4800,0.1900,1.4670,0.5825,0.3030,0.4200
F,0.5600,0.4350,0.1250,0.8775,0.3345,0.2145,0.2900
M,0.6300,0.4900,0.1900,1.1775,0.4935,0.3365,0.2850
F,0.5700,0.4500,0.1600,0.9715,0.3965,0.2550,0.2600
M,0.6000,0.4100,0.1450,0.9390,0.4475,0.1960,0.2680
F,0.4300,0.3350,0.1200,0.4440,0.1550,0.1145,0.1400
M,0.5650,0.4300,0.1300,0.7840,0.3495,0.1885,0.2130
I,0.6250,0.4300,0.1750,1.4110,0.5720,0.2970,0.3950
F,0.5100,0.3400,0.1800,0.7005,0.3120,0.1650,0.2000
M,0.5750,0.4750,0.1600,1.1140,0.4955,0.2745,0.2900
F,0.4650,0.3900,0.1400,0.5555,0.2130,0.1075,0.2150
I,0.5100,0.4550,0.1350,0.6855,0.2875,0.1540,0.2035
I,0.3200,0.2350,0.0650,0.1385,0.0580,0.0225,0.0500
I,0.2800,0.2100,0.0550,0.1060,0.0415,0.0265,0.0310
M,0.5150,0.4350,0.1450,0.8815,0.2920,0.2060,0.2550
M,0.6350,0.4800,0.1450,1.1810,0.6650,0.2290,0.2250
F,0.7000,0.5750,0.2050,1.7975,0.7295,0.3935,0.5165
M,0.4800,0.3650,0.1200,0.6015,0.3120,0.1170,0.1400
M,0.6150,0.4800,0.1900,1.3600,0.5305,0.2375,0.4700
M,0.6300,0.5150,0.1750,1.1955,0.4920,0.2470,0.3700
F,0.6250,0.4800,0.2000,1.3235,0.6075,0.3055,0.3550
M,0.5700,0.4350,0.1300,0.7535,0.3490,0.1755,0.1940
I,0.3950,0.3000,0.0900,0.2790,0.1340,0.0490,0.0750
I,0.2400,0.1750,0.0450,0.0700,0.0315,0.0235,0.0200
M,0.5650,0.4700,0.1950,1.1420,0.3870,0.2580,0.3500
F,0.5300,0.4100,0.1300,0.6965,0.3020,0.1935,0.2000
I,0.4400,0.3450,0.1200,0.3650,0.1655,0.0830,0.1100
I,0.4700,0.3550,0.1200,0.4915,0.1765,0.1125,0.1325
F,0.5800,0.4800,0.1800,1.2495,0.4945,0.2700,0.3710
F,0.7050,0.5350,0.1800,1.6850,0.6930,0.4200,0.4045
M,0.4400,0.3250,0.0800,0.4130,0.1440,0.1015,0.1300
I,0.5100,0.4050,0.1300,0.5990,0.3065,0.1155,0.1485
F,0.5850,0.4750,0.1850,0.9585,0.4145,0.1615,0.3300
M,0.5250,0.4000,0.1400,0.7325,0.3340,0.1575,0.1700
I,0.3750,0.2850,0.0900,0.2370,0.1060,0.0395,0.0800
I,0.4200,0.3200,0.1150,0.3760,0.1690,0.0920,0.1000
F,0.5800,0.4400,0.1800,0.8540,0.3665,0.1635,0.2450
I,0.5100,0.4050,0.1350,0.7690,0.3655,0.1585,0.1800
I,0.3550,0.2850,0.0950,0.2275,0.0955,0.0475,0.0715
F,0.4550,0.3550,0.1200,0.4495,0.1770,0.1040,0.1500
F,0.4700,0.3650,0.1200,0.5430,0.2295,0.1495,0.1500
F,0.6350,0.5050,0.1700,1.4150,0.6050,0.2970,0.3650
F,0.5450,0.4300,0.1600,0.8440,0.3945,0.1855,0.2310
M,0.5550,0.4400,0.1450,0.8500,0.4165,0.1685,0.2300
F,0.6600,0.5000,0.1550,1.3765,0.6485,0.2880,0.3350
I,0.4250,0.3150,0.0950,0.3675,0.1865,0.0675,0.0985
M,0.5900,0.4500,0.1200,0.7485,0.3345,0.1315,0.2200
F,0.5500,0.4450,0.1550,0.9905,0.5440,0.1780,0.2180
I,0.3300,0.2400,0.0750,0.1630,0.0745,0.0330,0.0480
F,0.6900,0.5250,0.1900,1.4920,0.6425,0.3905,0.4200
M,0.3900,0.3000,0.0900,0.3055,0.1430,0.0645,0.0850
I,0.3750,0.2650,0.0950,0.1960,0.0850,0.0420,0.0585
F,0.6800,0.5200,0.1850,1.5410,0.5985,0.3950,0.4575
M,0.6550,0.5800,0.2050,2.0805,0.9590,0.3415,0.6010
I,0.4100,0.3100,0.0900,0.3390,0.1550,0.0695,0.0900
I,0.4850,0.3700,0.1000,0.5130,0.2190,0.1075,0.1300
M,0.4800,0.3700,0.1300,0.6430,0.3490,0.1155,0.1350
F,0.6800,0.5200,0.1850,1.4940,0.6150,0.3935,0.4060
F,0.6250,0.4950,0.1650,1.2620,0.5070,0.3180,0.3900
I,0.2400,0.1850,0.0600,0.0655,0.0295,0.0005,0.0200
M,0.5050,0.3900,0.1200,0.6530,0.3315,0.1385,0.1670
M,0.6450,0.5050,0.1650,1.3070,0.4335,0.2620,0.5200
F,0.5700,0.4350,0.1400,0.8085,0.3235,0.1830,0.2200
F,0.6250,0.5000,0.1750,1.2730,0.5640,0.3020,0.3740
I,0.4350,0.3400,0.1100,0.4070,0.1685,0.0730,0.1300
F,0.5100,0.3800,0.1300,0.5840,0.2240,0.1355,0.1850
I,0.4250,0.3200,0.0850,0.2620,0.1235,0.0670,0.0725
F,0.4650,0.3800,0.1350,0.5790,0.2080,0.1095,0.2200
I,0.2550,0.1800,0.0550,0.0830,0.0310,0.0215,0.0200
I,0.4500,0.3500,0.1350,0.4940,0.2205,0.0945,0.1405
F,0.4500,0.3450,0.1150,0.4960,0.1905,0.1170,0.1400
M,0.5700,0.4650,0.1250,0.8490,0.3785,0.1765,0.2400
F,0.6300,0.4850,0.1900,1.2435,0.4635,0.3055,0.3900
F,0.4000,0.3000,0.1150,0.3025,0.1335,0.0465,0.0935
M,0.5750,0.4700,0.1500,0.9785,0.4505,0.1960,0.2760
F,0.4550,0.3600,0.1100,0.4385,0.2060,0.0980,0.1250
F,0.6500,0.5000,0.1700,1.4045,0.6940,0.3180,0.3235
I,0.3850,0.2900,0.0950,0.3120,0.1430,0.0635,0.0860
M,0.6400,0.5050,0.1800,1.2970,0.5900,0.3125,0.3630
F,0.6150,0.4850,0.1600,1.1575,0.5005,0.2495,0.3150
M,0.3100,0.2350,0.0600,0.1200,0.0415,0.0330,0.0400
F,0.6200,0.5200,0.2250,1.1835,0.3780,0.2700,0.3950
F,0.5450,0.4200,0.1750,0.7540,0.2560,0.1775,0.2750
I,0.4400,0.3400,0.1200,0.4995,0.2965,0.0945,0.1185
M,0.5350,0.4050,0.1750,1.2705,0.5480,0.3265,0.3370
I,0.4300,0.3400,0.1100,0.3645,0.1590,0.0855,0.1050
I,0.5900,0.4500,0.1250,0.8600,0.4370,0.1515,0.2450
M,0.5600,0.4100,0.1650,0.9300,0.3505,0.2370,0.3000
F,0.4950,0.3750,0.1500,0.5970,0.2615,0.1350,0.1780
F,0.7100,0.5000,0.1500,1.3165,0.6835,0.2815,0.2800
M,0.6250,0.4650,0.1400,1.1950,0.4825,0.2050,0.4000
M,0.6850,0.5050,0.1900,1.5330,0.6670,0.4055,0.4100
I,0.4500,0.3350,0.1150,0.3935,0.1950,0.0710,0.1100
I,0.3800,0.2750,0.0950,0.2425,0.1060,0.0485,0.2100
F,0.5200,0.4250,0.1500,0.8130,0.3850,0.2015,0.2300
F,0.4150,0.3050,0.1050,0.3605,0.1200,0.0820,0.1000
F,0.5300,0.4400,0.1350,0.7835,0.3130,0.1715,0.2185
M,0.3300,0.2350,0.0900,0.1630,0.0615,0.0340,0.0550
F,0.6300,0.5000,0.1600,1.2200,0.4905,0.3000,0.3450
M,0.4700,0.3700,0.1050,0.4665,0.2025,0.1015,0.1550
F,0.6800,0.5500,0.1900,1.8070,0.8225,0.3655,0.5150
M,0.7000,0.5800,0.2050,2.1300,0.7415,0.4900,0.5800
M,0.3250,0.2400,0.0750,0.1550,0.0475,0.0355,0.0600
F,0.6250,0.5250,0.2150,1.5765,0.5115,0.2595,0.6650
I,0.4200,0.3250,0.1150,0.3140,0.1295,0.0635,0.1000
M,0.5650,0.4500,0.1150,0.9085,0.3980,0.1970,0.2900
F,0.6600,0.5250,0.2000,1.4630,0.6525,0.2995,0.4220
F,0.6450,0.5250,0.1900,1.8085,0.7035,0.3885,0.3950
F,0.3750,0.2900,0.0800,0.2820,0.1405,0.0725,0.0800
M,0.7200,0.6000,0.2350,2.2385,0.9840,0.4110,0.6210
M,0.6250,0.4800,0.1450,1.0850,0.4645,0.2445,0.3270
F,0.7200,0.5900,0.2050,1.7495,0.7755,0.4225,0.4800
F,0.6150,0.4550,0.1350,1.0590,0.4735,0.2630,0.2740
F,0.3850,0.3050,0.1050,0.3315,0.1365,0.0745,0.1000
F,0.4150,0.3400,0.1300,0.3675,0.1460,0.0885,0.1200
F,0.5900,0.4550,0.1650,1.1610,0.3800,0.2455,0.2800
M,0.3400,0.2750,0.0900,0.2065,0.0725,0.0430,0.0700
I,0.4450,0.3500,0.1300,0.4195,0.1695,0.0945,0.1195
F,0.2900,0.2100,0.0750,0.2750,0.1130,0.0675,0.0350
M,0.5800,0.4550,0.1500,1.0120,0.4985,0.2115,0.2835
F,0.2900,0.2250,0.0750,0.1400,0.0515,0.0235,0.0400
M,0.5900,0.5000,0.1500,1.1420,0.4850,0.2650,0.3450
I,0.3750,0.2750,0.0850,0.2200,0.1090,0.0500,0.0605
I,0.4400,0.3500,0.1200,0.3750,0.1425,0.0965,0.1150
I,0.3300,0.2650,0.0900,0.1800,0.0680,0.0360,0.0600
I,0.2100,0.1500,0.0500,0.0420,0.0175,0.0125,0.0150
M,0.5550,0.4500,0.1450,0.9150,0.4000,0.2460,0.2850
F,0.6250,0.4750,0.1300,0.8595,0.3195,0.1775,0.2400
F,0.6700,0.5450,0.1750,1.7070,0.6995,0.3870,0.5750
M,0.5250,0.4150,0.1600,0.6445,0.2600,0.1575,0.2200
I,0.6200,0.4750,0.1600,0.9070,0.3710,0.1670,0.3075
F,0.6250,0.4850,0.1600,1.2540,0.5910,0.2590,0.3485
M,0.2700,0.1950,0.0800,0.1000,0.0385,0.0195,0.0300
M,0.6000,0.4950,0.1650,1.2415,0.4850,0.2775,0.3400
M,0.5700,0.4500,0.1600,0.8615,0.3725,0.2175,0.2550
F,0.5350,0.4150,0.1700,0.8790,0.2950,0.1965,0.2850
M,0.5000,0.4000,0.1650,0.8250,0.2540,0.2050,0.2850
I,0.3450,0.2700,0.1100,0.2135,0.0820,0.0545,0.0700
F,0.6250,0.4700,0.1700,1.2550,0.5250,0.2415,0.4050
F,0.5950,0.4700,0.1550,1.1775,0.5420,0.2690,0.3100
F,0.5700,0.4650,0.1550,0.8720,0.3245,0.2390,0.2850
F,0.5400,0.4350,0.1750,0.8920,0.3220,0.1740,0.3350
I,0.4950,0.3750,0.1200,0.6140,0.2855,0.1365,0.1610
F,0.7050,0.5550,0.2000,1.4685,0.4715,0.3235,0.5200
F,0.4300,0.3400,0.1100,0.3820,0.1540,0.0955,0.1090
I,0.4450,0.3400,0.1450,0.4340,0.1945,0.0905,0.1300
M,0.5800,0.4600,0.1800,1.1450,0.4800,0.2770,0.3250
I,0.4400,0.3450,0.1200,0.4870,0.1965,0.1080,0.1600
F,0.6050,0.4850,0.1600,1.0565,0.3700,0.2355,0.3550
M,0.3450,0.2700,0.0950,0.1970,0.0665,0.0500,0.0700
M,0.4500,0.3550,0.1200,0.3955,0.1470,0.0765,0.1450
M,0.5350,0.4350,0.1400,0.8740,0.3735,0.2290,0.2195
F,0.5700,0.4550,0.1650,1.0595,0.4400,0.2195,0.2850
I,0.3700,0.2750,0.0900,0.2065,0.0960,0.0395,0.0580
I,0.4300,0.3200,0.1000,0.3465,0.1635,0.0800,0.0900
F,0.5700,0.4450,0.1550,0.7330,0.2820,0.1590,0.2350
I,0.3950,0.3250,0.1050,0.3060,0.1110,0.0735,0.0950
I,0.5750,0.4500,0.1450,0.8720,0.4675,0.1800,0.2170
I,0.5200,0.4150,0.1400,0.6385,0.2945,0.1405,0.1710
F,0.6550,0.5050,0.1650,1.3670,0.5835,0.3515,0.3960
M,0.6200,0.4800,0.1650,1.0855,0.4810,0.2575,0.3050
I,0.2350,0.1750,0.0400,0.0705,0.0335,0.0150,0.0200
M,0.7100,0.5400,0.1650,1.9590,0.7665,0.2610,0.7800
F,0.6100,0.4950,0.1650,1.0835,0.4525,0.2730,0.3170
I,0.6200,0.4850,0.1700,1.2080,0.4805,0.3045,0.3300
M,0.4900,0.4200,0.1250,0.6090,0.2390,0.1435,0.2200
I,0.4700,0.3550,0.1450,0.4485,0.1560,0.1020,0.1230
I,0.4200,0.3200,0.1100,0.3625,0.1740,0.0635,0.1050
I,0.5950,0.4300,0.1650,0.9845,0.4525,0.2070,0.2725
I,0.5800,0.4900,0.1950,1.3165,0.5305,0.2540,0.4100
M,0.5000,0.4050,0.1550,0.7720,0.3460,0.1535,0.2450
F,0.6500,0.4900,0.1550,1.1220,0.5450,0.2280,0.3055
F,0.6000,0.4850,0.1450,0.7760,0.3545,0.1585,0.2390
M,0.7400,0.6050,0.2000,2.4925,1.1455,0.5750,0.5235
I,0.3750,0.2750,0.0950,0.2295,0.0950,0.0545,0.0660
F,0.5200,0.3950,0.1800,0.6400,0.1580,0.1100,0.2450
F,0.5800,0.4450,0.1350,0.9500,0.4840,0.1820,0.2325
F,0.5550,0.4300,0.1350,0.8120,0.4055,0.1630,0.2215
F,0.5350,0.4050,0.1250,0.9270,0.2600,0.1425,0.3450
I,0.3200,0.2450,0.0800,0.1585,0.0635,0.0325,0.0500
M,0.5600,0.4300,0.1550,0.8675,0.4000,0.1720,0.2290
F,0.7300,0.5550,0.1800,1.6895,0.6555,0.1965,0.4935
M,0.6100,0.4700,0.1750,1.2140,0.5315,0.2835,0.3250
I,0.4850,0.3750,0.1250,0.5620,0.2505,0.1345,0.1525
I,0.4100,0.3050,0.1000,0.2645,0.1000,0.0655,0.0850
M,0.4300,0.3350,0.1150,0.4060,0.1660,0.0935,0.1350
I,0.1950,0.1350,0.0400,0.0325,0.0135,0.0050,0.0095
M,0.5700,0.4550,0.1500,0.9520,0.3895,0.2155,0.2745
M,0.5400,0.4250,0.1200,0.8170,0.2945,0.1530,0.1950
M,0.6000,0.4600,0.1800,1.1400,0.4230,0.2575,0.3650
I,0.3750,0.2900,0.1400,0.3000,0.1400,0.0625,0.0825
M,0.5650,0.4550,0.1700,0.9065,0.3420,0.1560,0.3200
M,0.5600,0.4650,0.1450,0.8875,0.3345,0.2200,0.2695
M,0.4950,0.3950,0.1250,0.5415,0.2375,0.1345,0.1550
I,0.2750,0.2050,0.0800,0.0960,0.0360,0.0185,0.0300
I,0.2350,0.1300,0.0750,0.1585,0.0685,0.0370,0.0465
M,0.6000,0.4700,0.1600,1.0120,0.4410,0.2015,0.3050
F,0.4450,0.3550,0.1500,0.4850,0.1810,0.1250,0.1550
I,0.3950,0.3100,0.0850,0.3170,0.1530,0.0505,0.0935
F,0.6350,0.5050,0.1700,1.2635,0.5120,0.3220,0.3550
I,0.4800,0.3800,0.1250,0.5230,0.2105,0.1045,0.1750
M,0.4000,0.3150,0.1050,0.2870,0.1135,0.0370,0.1130
F,0.6450,0.5000,0.2000,1.4285,0.6390,0.3050,0.3600
I,0.4000,0.3000,0.1150,0.3180,0.1335,0.0725,0.0935
I,0.4750,0.3650,0.1200,0.5185,0.2680,0.1095,0.1365
F,0.6950,0.5600,0.2200,1.8340,0.8455,0.4220,0.4550
I,0.4300,0.3450,0.1150,0.4295,0.2120,0.1080,0.1090
F,0.5650,0.4400,0.1500,0.9830,0.4475,0.2355,0.2485
F,0.5250,0.4200,0.1600,0.7560,0.2745,0.1730,0.2750
M,0.5900,0.4600,0.1400,1.0040,0.4960,0.2165,0.2600
M,0.7150,0.5650,0.1750,1.9525,0.7645,0.4185,0.4135
M,0.4600,0.3650,0.1250,0.4670,0.1895,0.0945,0.1580
F,0.6450,0.5000,0.1600,1.2465,0.5475,0.3270,0.3000
M,0.5200,0.4650,0.1500,0.9505,0.4560,0.1990,0.2550
M,0.6000,0.4700,0.1550,1.0360,0.4375,0.1960,0.3250
F,0.6500,0.5450,0.1850,1.5055,0.6565,0.3410,0.4300
F,0.6550,0.5150,0.1550,1.3090,0.5240,0.3460,0.3850
M,0.6650,0.5150,0.1650,1.3855,0.6210,0.3020,0.3445
M,0.5900,0.4500,0.1550,0.8740,0.3690,0.2135,0.2400
M,0.4600,0.3500,0.1250,0.5165,0.1885,0.1145,0.1850
F,0.4300,0.3500,0.0900,0.3970,0.1575,0.0890,0.1200
M,0.5300,0.4100,0.1250,0.7690,0.3460,0.1730,0.2150
M,0.5900,0.4750,0.1600,0.9455,0.3815,0.1840,0.2700
I,0.2850,0.2200,0.0650,0.0960,0.0405,0.0205,0.0300
M,0.6750,0.5050,0.1600,1.5320,0.7400,0.3570,0.3815
M,0.1550,0.1100,0.0400,0.0155,0.0065,0.0030,0.0050
I,0.4500,0.3550,0.1050,0.4445,0.1970,0.0930,0.1335
I,0.3850,0.2900,0.0900,0.2320,0.0855,0.0495,0.0800
F,0.6350,0.5000,0.1900,1.2900,0.5930,0.3045,0.3520
M,0.6500,0.5450,0.1600,1.2425,0.4870,0.2960,0.4800
I,0.3500,0.2500,0.0700,0.1800,0.0655,0.0480,0.0540
F,0.5600,0.4400,0.1550,0.9705,0.4315,0.2630,0.2550
F,0.5950,0.4800,0.1500,1.1100,0.4980,0.2280,0.3300
I,0.3200,0.2350,0.0900,0.1830,0.0980,0.0335,0.0420
M,0.6400,0.5100,0.1900,1.6130,0.6215,0.3610,0.4700
M,0.6500,0.5200,0.1950,1.6760,0.6930,0.4400,0.4700
F,0.4850,0.3750,0.1350,0.5560,0.1925,0.1315,0.1685
M,0.5850,0.4700,0.1450,0.9565,0.4025,0.2365,0.2650
F,0.5200,0.4050,0.1250,0.6435,0.2415,0.1735,0.2100
M,0.5550,0.4350,0.1350,0.8580,0.3770,0.1585,0.2900
I,0.4450,0.3300,0.1200,0.3470,0.1200,0.0840,0.1050
M,0.5150,0.3800,0.1350,0.6615,0.2875,0.2095,0.1550
I,0.3900,0.2900,0.0900,0.2625,0.1170,0.0540,0.0770
I,0.3250,0.2400,0.0700,0.1520,0.0565,0.0305,0.0540
I,0.4200,0.3200,0.1100,0.3090,0.1150,0.0645,0.0945
F,0.6100,0.4700,0.1950,1.2735,0.4690,0.3315,0.3980
F,0.5500,0.4250,0.1400,0.9520,0.4895,0.1945,0.2185
I,0.4550,0.4350,0.1100,0.4265,0.1950,0.0900,0.1205
F,0.6600,0.5300,0.1700,1.3260,0.5190,0.2625,0.4400
F,0.5850,0.4650,0.1400,0.9080,0.3810,0.1615,0.3150
I,0.2800,0.2100,0.0850,0.1065,0.0390,0.0295,0.0300
I,0.4900,0.3650,0.1250,0.5585,0.2520,0.1260,0.1615
I,0.4950,0.3750,0.1200,0.5890,0.3075,0.1215,0.1405
M,0.3200,0.2400,0.0850,0.1700,0.0655,0.0470,0.0490
M,0.5400,0.4200,0.1550,0.7385,0.3515,0.1520,0.2150
I,0.1650,0.1150,0.0150,0.0145,0.0055,0.0030,0.0050
M,0.4100,0.3000,0.1000,0.3010,0.1240,0.0690,0.0900
I,0.6100,0.4800,0.1650,1.0970,0.4215,0.2640,0.3350
M,0.4850,0.4000,0.1350,0.6630,0.3130,0.1370,0.2000
I,0.5350,0.4000,0.1350,0.7750,0.3680,0.2080,0.2055
F,0.4800,0.3800,0.1350,0.5070,0.1915,0.1365,0.1550
I,0.4700,0.3550,0.1150,0.4155,0.1670,0.0840,0.1390
F,0.4500,0.3600,0.1250,0.5065,0.2220,0.1050,0.1600
F,0.5700,0.4300,0.1600,0.8110,0.3875,0.1590,0.2285
M,0.6500,0.5100,0.1750,1.4460,0.6485,0.2705,0.4500
I,0.4600,0.3550,0.1400,0.4935,0.2160,0.1330,0.1150
M,0.5050,0.4100,0.1250,0.6420,0.2890,0.1330,0.1550
I,0.4750,0.3850,0.1100,0.5735,0.3110,0.1025,0.1360
I,0.3600,0.2650,0.0750,0.1785,0.0785,0.0350,0.0540
I,0.2750,0.1950,0.0650,0.1060,0.0540,0.0200,0.0280
F,0.6500,0.5200,0.1950,1.6275,0.6890,0.3905,0.4320
M,0.6150,0.4750,0.1750,1.1030,0.4635,0.3095,0.2725
M,0.7400,0.5950,0.1900,2.3235,1.1495,0.5115,0.5050
F,0.5800,0.4450,0.1450,0.8880,0.4100,0.1815,0.2425
I,0.4500,0.3550,0.1150,0.4385,0.1840,0.1080,0.1125
F,0.5600,0.4250,0.1250,0.9320,0.3610,0.2130,0.3350
M,0.5500,0.4500,0.1300,0.9200,0.3780,0.2385,0.2900
M,0.6100,0.4900,0.1500,1.1030,0.4250,0.2025,0.3600
I,0.4050,0.2500,0.0900,0.2875,0.1280,0.0630,0.0805
M,0.5800,0.4550,0.1300,0.8520,0.4100,0.1725,0.2250
I,0.4050,0.3000,0.0900,0.2885,0.1380,0.0635,0.0765
F,0.5300,0.4350,0.1700,0.8155,0.2985,0.1550,0.2750
M,0.5650,0.4550,0.1500,0.9795,0.4440,0.2050,0.2750
M,0.5000,0.3900,0.1450,0.6510,0.2730,0.1320,0.2200
F,0.6050,0.5000,0.1850,1.1185,0.4690,0.2585,0.3350
I,0.5500,0.4200,0.1150,0.6680,0.2925,0.1370,0.2090
F,0.5700,0.4450,0.1550,1.0170,0.5265,0.2025,0.2650
F,0.6350,0.5050,0.1850,1.3035,0.5010,0.2950,0.4100
M,0.4850,0.4100,0.1500,0.6960,0.2405,0.1625,0.2650
M,0.4750,0.3950,0.1350,0.5920,0.2465,0.1645,0.2000
M,0.5950,0.4700,0.1550,1.2015,0.4920,0.3865,0.2650
I,0.5500,0.4400,0.1650,0.8605,0.3120,0.1690,0.3000
I,0.3350,0.2500,0.0950,0.1850,0.0795,0.0495,0.0550
M,0.5050,0.3950,0.1250,0.6350,0.2900,0.1555,0.1750
F,0.4800,0.4050,0.1300,0.6375,0.2770,0.1445,0.2100
I,0.4200,0.3150,0.1150,0.3550,0.1895,0.0650,0.0870
M,0.4900,0.3850,0.1250,0.6490,0.3200,0.1240,0.1695
M,0.3650,0.2850,0.0850,0.2205,0.0855,0.0515,0.0700
M,0.7000,0.5500,0.2000,1.5230,0.6930,0.3060,0.4405
M,0.6400,0.5150,0.0800,1.0420,0.5150,0.1755,0.1750
I,0.2550,0.1850,0.0600,0.0880,0.0365,0.0210,0.0230
F,0.5800,0.4500,0.1500,0.9200,0.3930,0.2120,0.2895
I,0.1750,0.1250,0.0500,0.0235,0.0080,0.0035,0.0080
F,0.4550,0.3550,1.1300,0.5940,0.3320,0.1160,0.1335
M,0.4150,0.3050,0.1000,0.3250,0.1560,0.0505,0.0910
I,0.4600,0.3600,0.1000,0.4635,0.2325,0.0930,0.1150
M,0.5200,0.4000,0.1050,0.8720,0.4515,0.1615,0.1985
M,0.6800,0.5400,0.1950,1.7825,0.5565,0.3235,0.4285
M,0.5500,0.4400,0.1350,0.8790,0.3680,0.2095,0.2650
M,0.5850,0.4800,0.1850,1.0400,0.4340,0.2650,0.2850
F,0.4050,0.3100,0.1200,0.3095,0.1380,0.0580,0.0950
F,0.6250,0.4950,0.1600,1.1115,0.4495,0.2825,0.3450
F,0.5850,0.4350,0.1750,0.9820,0.4055,0.2495,0.2700
I,0.4300,0.3300,0.1000,0.4490,0.2540,0.0825,0.0970
M,0.4450,0.3550,0.1100,0.4415,0.1805,0.1035,0.1505
M,0.6000,0.4600,0.1550,0.6655,0.2850,0.1490,0.2690
M,0.4600,0.3550,0.1100,0.4150,0.2150,0.0820,0.1300
M,0.6050,0.4650,0.1650,1.0560,0.4215,0.2475,0.3400
M,0.5500,0.4300,0.1800,0.8265,0.4405,0.1590,0.2250
F,0.5050,0.4100,0.1500,0.6440,0.2850,0.1450,0.2100
I,0.5500,0.4650,0.1500,0.9360,0.4810,0.1740,0.2435
I,0.3300,0.2300,0.0800,0.1400,0.0565,0.0365,0.0460
I,0.4250,0.3400,0.1000,0.3515,0.1625,0.0820,0.0940
M,0.6500,0.5150,0.1250,1.1805,0.5235,0.2830,0.3275
M,0.5500,0.4500,0.1550,0.7895,0.3430,0.1590,0.2500
I,0.7250,0.5500,0.2200,2.0495,0.7735,0.4405,0.6550
I,0.3600,0.2750,0.1100,0.2335,0.0950,0.0525,0.0850
F,0.4350,0.3350,0.1100,0.3800,0.1695,0.0860,0.1100
F,0.6150,0.5000,0.1650,1.3270,0.6000,0.3015,0.3550
F,0.3600,0.2650,0.0900,0.2165,0.0960,0.0370,0.0735
M,0.6850,0.5100,0.1800,1.4545,0.6315,0.3105,0.3725
I,0.4400,0.3400,0.1000,0.3790,0.1725,0.0815,0.1010
F,0.5450,0.4100,0.1250,0.6540,0.2945,0.1315,0.2050
F,0.5300,0.4150,0.1150,0.5915,0.2330,0.1585,0.1800
I,0.5800,0.4600,0.1400,0.8295,0.3915,0.1650,0.2380
M,0.5600,0.4600,0.2350,0.8395,0.3325,0.1570,0.3050
I,0.4850,0.3800,0.1250,0.5215,0.2215,0.1180,0.1600
I,0.4500,0.3600,0.1250,0.4500,0.1910,0.0865,0.1450
F,0.6550,0.5000,0.2200,1.3590,0.6420,0.3255,0.4050
F,0.4700,0.3600,0.1200,0.4775,0.2105,0.1055,0.1500
F,0.6000,0.5000,0.1550,1.3320,0.6235,0.2835,0.3500
F,0.6100,0.4950,0.1750,1.2635,0.5300,0.3150,0.3455
I,0.4350,0.3350,0.0950,0.2980,0.1090,0.0580,0.1150
F,0.5700,0.4650,0.1550,0.9685,0.4460,0.2610,0.2550
M,0.2700,0.2000,0.0800,0.1205,0.0465,0.0280,0.0400
F,0.5300,0.4300,0.1500,0.7410,0.3250,0.1855,0.1960
F,0.6550,0.4600,0.1600,1.4940,0.6895,0.3310,0.1825
M,0.3350,0.2350,0.0850,0.1545,0.0660,0.0345,0.0450
F,0.5250,0.4150,0.1400,0.7240,0.3475,0.1730,0.1750
M,0.5450,0.4200,0.1200,0.7865,0.4030,0.1850,0.1700
F,0.6150,0.4950,0.1550,1.0805,0.5200,0.1900,0.3200
M,0.5800,0.4700,0.1650,0.9270,0.3215,0.1985,0.3150
M,0.6550,0.4850,0.1950,1.6200,0.6275,0.3580,0.4850
F,0.4700,0.3550,0.1300,0.5465,0.2005,0.1260,0.1850
M,0.5900,0.4650,0.1650,1.1150,0.5165,0.2730,0.2750
I,0.2700,0.1950,0.0700,0.1020,0.0450,0.0135,0.0340
F,0.6300,0.4950,0.1450,1.1470,0.5455,0.2660,0.2885
F,0.6500,0.5450,0.2300,1.7520,0.5605,0.2895,0.8150
I,0.2900,0.2050,0.0700,0.0975,0.0360,0.0190,0.0350
F,0.5300,0.4150,0.1600,0.7830,0.2935,0.1580,0.2450
I,0.5400,0.4050,0.1500,0.7585,0.3070,0.2075,0.1900
M,0.5650,0.4450,0.1450,0.9255,0.4345,0.2120,0.2475
I,0.5150,0.4050,0.1300,0.5730,0.2130,0.1340,0.1950
M,0.6300,0.4900,0.1650,1.2005,0.5750,0.2730,0.2940
F,0.5550,0.4400,0.1450,0.8815,0.4300,0.1975,0.2155
M,0.5250,0.4000,0.1300,0.8295,0.2405,0.1825,0.2750
F,0.6200,0.4800,0.1650,1.0430,0.4835,0.2210,0.3100
I,0.3600,0.2800,0.1050,0.1990,0.0695,0.0450,0.0800
I,0.4500,0.3350,0.1050,0.4470,0.2335,0.1530,0.1190
